run_id,pool_id,token_pair,chain,protocol,pool_type,fee_tier,quote_method,quote_side,virtual_notional_usd,token_in,token_in_symbol,token_out,token_out_symbol,token_in_decimals,token_usd_anchor_source,token_usd_anchor_price,amount_in_token,amount_in_raw,amount_in_raw_valid,amount_out_raw,amount_out_usd,estimated_slippage_pct,estimated_price_impact_pct,sqrt_price_x96_after,initialized_ticks_crossed,gas_estimate,quote_block_number,quote_ts,quote_success,confidence,invalid_reason,read_only_safe,wallet_or_tx_touched,created_at,staticcall_variant,selector,calldata_hash,revert_data_len,revert_decoded,error_type
20260601_173837,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,quoter_v2_staticcall,token1_to_token0,2000,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,2000.0,2000000000000000000000,yes,2919768749244175743,2.919768749244176,99.85401156253779,,3027286100964346114560709145,1,165774,101731083,1780335569,yes,medium,,yes,no,1780335569,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x289bc09267bad4f6a263650f1d7d271d30d34a529dcf432833ee2ec76afc9913,0,,
20260601_173837,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,quoter_v2_staticcall,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.02916983577465928,29169835774659281,yes,19975914870762220104,13696.282025773968,0.0,,3026870039341380389135606718,1,171482,101731088,1780335570,yes,high,,yes,no,1780335570,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x860b9e5d0f03d12010100ef257fcc5802206ae21fd23c5c520b23b67b2cc9fd4,0,,
20260601_173837,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,quoter_v2_staticcall,token0_to_token1,100,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.1458491788732964,145849178873296408,yes,99862747634360051735,68469.87306052222,0.0,,3027380181072588255876082616,2,171474,101731088,1780335570,yes,high,,yes,no,1780335570,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xfaa092a8741757c905bbc24b294f62ba5a2d14521925c1088a86790edafd96bb,0,,
20260601_173837,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,quoter_v2_staticcall,token0_to_token1,500,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.729245894366482,729245894366482043,yes,498916275477926246533,342076.8490656707,0.0,,3029662358270318728789033339,3,204854,101731088,1780335570,yes,high,,yes,no,1780335570,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x5104ba695c67a1efacaff9f2edde8b13089c7bdd7b2815092fe8886664df82d8,0,,
20260601_173837,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,quoter_v2_staticcall,token0_to_token1,1000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,1.458491788732964,1458491788732964086,yes,996981685685591199267,683570.3110483051,0.0,,3032210289385265931946301051,4,265805,101731088,1780335571,yes,medium,,yes,no,1780335571,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xeb5bab9ce7fbed47783878b9553d60a545eca56fe58ed61a29ab83fcc1a1825b,0,,
20260601_173837,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,quoter_v2_staticcall,token0_to_token1,2000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,2.916983577465928,2916983577465928172,yes,1990133239355389295911,1364514.5311954606,0.0,,3038581520446841007239975579,6,326657,101731088,1780335571,yes,medium,,yes,no,1780335571,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xf98f7bf91b51404fcf6df0ec52d5ce9e3b1dc3e8adcd9dfda1f8ee5894628670,0,,
20260601_173837,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,quoter_v2_staticcall,token1_to_token0,20,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,20.0,20000000000000000000,yes,29173401187098519,0.02917340118709852,99.85413299406451,,3026619678693072984430965540,1,123574,101731088,1780335572,yes,high,,yes,no,1780335572,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xc97e167aebcea9d3e959cb27db967913415580c0333f471ae5028933856b1795,0,,
20260601_173837,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,quoter_v2_staticcall,token1_to_token0,100,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,100.0,100000000000000000000,yes,145843183873998273,0.14584318387399828,99.85415681612601,,3026125390628110241959983411,1,132301,101731088,1780335572,yes,high,,yes,no,1780335572,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x323fab365922fd024aa8ddcd846075fdad13747556c0195246caa71dabd8b0fd,0,,
20260601_173837,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,quoter_v2_staticcall,token1_to_token0,500,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,500.0,500000000000000000000,yes,728620655361115142,0.7286206553611151,99.85427586892777,,3023650482441844823729702354,3,192239,101731088,1780335573,yes,high,,yes,no,1780335573,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xe3cfd2cea388378135cd5c52963ac95d71b71cbfd753c7311fdb39875d4a1629,0,,
20260601_173837,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,quoter_v2_staticcall,token1_to_token0,1000,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,1000.0,1000000000000000000000,yes,1455721602357474207,1.4557216023574742,99.85442783976426,,3020434951607763413483399135,5,247943,101731088,1780335573,yes,medium,,yes,no,1780335573,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x9b009a8b93a963f22fba67edc968b54b1744511ab9795dff6db99861d62d792f,0,,
20260601_173837,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,quoter_v2_staticcall,token1_to_token0,2000,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,2000.0,2000000000000000000000,yes,2905293883194097746,2.9052938831940978,99.8547353058403,,3014024356208805645628574615,6,275247,101731088,1780335573,yes,medium,,yes,no,1780335573,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x5b410f1c6d0f416a14eaf71d956d946d61c5e9b99d73d25981ca6f2aa62726b2,0,,
20260601_173837,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.02916983577465928,29169835774659281,yes,19914086376417943579,13653.889950054441,0.0,,3030024670669580955968708199,1,100704,101731092,1780335574,yes,high,,yes,no,1780335574,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x62cbd71f9c282ee8c4b9f06813f398e10b1dd455cc665f853a8bb6523ccbf607,0,,
20260601_173837,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token0_to_token1,100,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.1458491788732964,145849178873296408,yes,99162712019730951208,67989.90079051223,0.0,,3042482205518596806060886759,3,155399,101731092,1780335574,yes,high,,yes,no,1780335574,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xa36058c4a185c1742c5aca2bdf3330febbc9e6d55afa0ab5cce5678c6d15b7ab,0,,
20260601_173837,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token0_to_token1,500,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.729245894366482,729245894366482043,yes,485903081824742357795,333154.4857354741,0.0,,3104400271151701084427367699,8,276442,101731092,1780335575,yes,high,,yes,no,1780335575,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xe40639e10a3c182c4fe27a7bad59846f6198d38c1e253f1a3038bf8f64a0f5cf,0,,
20260601_173837,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token0_to_token1,1000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,1.458491788732964,1458491788732964086,yes,946560842262325627956,648999.7746813725,0.0,,3200086204094742764133895322,18,518518,101731092,1780335575,yes,medium,,yes,no,1780335575,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xb5666d9a62200e33a4aacc585eb2afb95191b39666e1e34abdb989a7f107359b,0,,
20260601_173837,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token0_to_token1,2000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,2.916983577465928,2916983577465928172,yes,1623914289399068865805,1113420.2481933837,0.0,,428070187606824392593926311271,62,1799435,101731092,1780335576,yes,medium,,yes,no,1780335576,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x4cc562835734f7d4fc27028973711eaa85a52181d7e5714b6391d7c4d94b8546,0,,
20260601_173837,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token1_to_token0,20,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,20.0,20000000000000000000,yes,29078035135500026,0.029078035135500026,99.8546098243225,,3022550777258739158833573273,1,131556,101731092,1780335576,yes,high,,yes,no,1780335576,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x546f478d704601ed7c002278f30a70d3d763846b7574eb497dcfc0435b0581ab,0,,
20260601_173837,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token1_to_token0,100,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,100.0,100000000000000000000,yes,144546164320807438,0.14454616432080744,99.8554538356792,,3005002239846409012757232536,2,155750,101731092,1780335576,yes,high,,yes,no,1780335576,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x0a0d233b0168acf55ca93df5c8116eede2728c4d982d8686f1ea414bd6fcc8b2,0,,
20260601_173837,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token1_to_token0,500,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,500.0,500000000000000000000,yes,354202448354975840,0.35420244835497583,99.929159510329,,14238268058967351949486755,16,552580,101731092,1780335577,yes,high,,yes,no,1780335577,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xf037179023372100c6c73202a9f6c97f87314bf10590b5deca491e4710894c50,0,,
20260601_173837,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token1_to_token0,1000,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,1000.0,1000000000000000000000,yes,354206909377965629,0.3542069093779656,99.9645793090622,,3943243128364236321179780,16,566708,101731092,1780335577,yes,medium,,yes,no,1780335577,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x3642a0cd793c478eaa103bd46e6cb84d712030636a402cf82df58b4505f134bf,0,,
20260601_173837,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token1_to_token0,2000,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,2000.0,2000000000000000000000,yes,354207919527137361,0.35420791952713737,99.98228960402365,,1612048931332690071727015,16,575301,101731092,1780335578,yes,medium,,yes,no,1780335578,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xa3a8d037a9c7bdeb75b87031a4822b7bb04892068e66b26ef305dd365e22cb21,0,,
20260601_173837,0x18C5aFFA481e7EDbF37405AdE553827d6387899f,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.02916983577465928,29169835774659281,yes,10660745433087325011,7309.431232621911,0.0,,1461446703485210103287273052203988822378723970341,11,508531,101731097,1780335578,yes,high,,yes,no,1780335578,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xc57b3894651baecf3ce0bbb73b44d16b6e791d15d96bc98b761e0a11cebf684b,0,,
20260601_173837,0x18C5aFFA481e7EDbF37405AdE553827d6387899f,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token0_to_token1,100,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.1458491788732964,145849178873296408,yes,10660745433087325011,7309.431232621911,0.0,,1461446703485210103287273052203988822378723970341,11,508531,101731097,1780335579,yes,high,,yes,no,1780335579,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xfb149268c83c73d7b3bd7bb9239bf5b22a447081bfc7e950abf41f5644b1a8d0,0,,
20260601_173837,0x18C5aFFA481e7EDbF37405AdE553827d6387899f,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token0_to_token1,500,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.729245894366482,729245894366482043,yes,10660745433087325011,7309.431232621911,0.0,,1461446703485210103287273052203988822378723970341,11,508531,101731097,1780335579,yes,high,,yes,no,1780335579,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x4720fd08d3e7353d7ecdf366fd6b82583d20efb4e398e062fd05444e00b825e2,0,,
