run_id,pool_id,token_pair,chain,pool_type,quote_method,quote_side,virtual_notional_usd,input_token,output_token,amount_in_raw,amount_out_raw,amount_in_usd,amount_out_usd,estimated_slippage_pct,estimated_price_impact_pct,sqrt_price_x96_after,initialized_ticks_crossed,gas_estimate,quote_block_number,quote_ts,quote_success,confidence,invalid_reason,read_only_safe,wallet_or_tx_touched,created_at
20260601_120001,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,base,concentrated_liquidity,rejected,token1_to_token0,1000,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x11030F79109269D796FD0FB956D6244E502757F7,,,1000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,base,concentrated_liquidity,rejected,token1_to_token0,2000,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x11030F79109269D796FD0FB956D6244E502757F7,,,2000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,base,concentrated_liquidity,quoter_v2_staticcall,token0_to_token1,20,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF,0x4200000000000000000000000000000000000006,90762041805922,813536511556,20,0.0016117161117387762,99.9919414194413,0.005350466474631086,835555081852119417676619174378,1,196760,46762961,1780315276,yes,high,,yes,no,1780315276
20260601_120001,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,base,concentrated_liquidity,quoter_v2_staticcall,token0_to_token1,100,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF,0x4200000000000000000000000000000000000006,453810209029614,4067682556004,100,0.008058580555175407,99.99194141944483,0.005350379150868644,835555082216958005536080894473,1,196760,46762961,1780315276,yes,high,,yes,no,1780315276
20260601_120001,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,base,concentrated_liquidity,quoter_v2_staticcall,token0_to_token1,500,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF,0x4200000000000000000000000000000000000006,2269051045148072,20338412735620,500,0.04029290268791516,99.99194141946242,0.005349942532055864,835555084041150944833386470866,1,196760,46762961,1780315276,yes,high,,yes,no,1780315276
20260601_120001,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,base,concentrated_liquidity,quoter_v2_staticcall,token0_to_token1,1000,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF,0x4200000000000000000000000000000000000006,4538102090296144,40676947766741,1000,0.08058604765829282,99.99194139523416,0.005349396755253816,835555086321405842560980295615,1,196760,46762961,1780315276,yes,medium,,yes,no,1780315276
20260601_120001,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,base,concentrated_liquidity,quoter_v2_staticcall,token0_to_token1,2000,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF,0x4200000000000000000000000000000000000006,9076204180592289,81353895089450,2000,0.1611720944369035,99.99194139527816,0.0053483052049299856,835555090881901914410206594868,1,196760,46762961,1780315276,yes,medium,,yes,no,1780315276
20260601_120001,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,base,concentrated_liquidity,quoter_v2_staticcall,token1_to_token0,20,0x4200000000000000000000000000000000000006,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF,10095282979808746,1119370903173569752,20,246660.58208939998,0.0,0.005620559408040625,835553953403364766341238564832,1,197473,46762961,1780315276,yes,high,,yes,no,1780315276
20260601_120001,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,base,concentrated_liquidity,quoter_v2_staticcall,token1_to_token0,100,0x4200000000000000000000000000000000000006,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF,50476414899043733,5596824283419762691,100,1233296.2485325069,0.0,0.006700832876644768,835549440003659912011223697398,1,197473,46762961,1780315276,yes,high,,yes,no,1780315276
20260601_120001,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,base,concentrated_liquidity,quoter_v2_staticcall,token1_to_token0,500,0x4200000000000000000000000000000000000006,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF,252382074495218667,27983365630391907787,500,6166314.700197894,0.0,0.012101937640967016,835526873736514864109117595037,1,202446,46762961,1780315276,yes,high,,yes,no,1780315276
20260601_120001,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,base,concentrated_liquidity,quoter_v2_staticcall,token1_to_token0,1000,0x4200000000000000000000000000000000000006,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF,504764148990437334,55964841908830507707,1000,12332213.069534183,0.0,0.018852703231838144,835498667616640189039700445052,1,202452,46762961,1780315276,yes,medium,,yes,no,1780315276
20260601_120001,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF/WETH,base,concentrated_liquidity,quoter_v2_staticcall,token1_to_token0,2000,0x4200000000000000000000000000000000000006,0xACFE6019ED1A7DC6F7B508C02D1B04EC88CC21BF,1009528297980874669,111922127175175983675,2000,24662760.984266937,0.0,0.032352183549288364,835442261089680061018867685625,1,202446,46762961,1780315276,yes,medium,,yes,no,1780315276
20260601_120001,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,base,concentrated_liquidity,invalid,token0_to_token1,20,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,20,,,,,,,46762961,1780315276,no,low,amount_in_raw_build_failed,yes,no,1780315276
20260601_120001,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,base,concentrated_liquidity,invalid,token0_to_token1,100,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,100,,,,,,,46762961,1780315276,no,low,amount_in_raw_build_failed,yes,no,1780315276
20260601_120001,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,base,concentrated_liquidity,invalid,token0_to_token1,500,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,500,,,,,,,46762961,1780315276,no,low,amount_in_raw_build_failed,yes,no,1780315276
20260601_120001,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,base,concentrated_liquidity,invalid,token0_to_token1,1000,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,1000,,,,,,,46762961,1780315276,no,low,amount_in_raw_build_failed,yes,no,1780315276
20260601_120001,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,base,concentrated_liquidity,invalid,token0_to_token1,2000,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,2000,,,,,,,46762961,1780315276,no,low,amount_in_raw_build_failed,yes,no,1780315276
20260601_120001,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,base,concentrated_liquidity,quoter_v2_staticcall,token1_to_token0,20,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,20000000,363036010040020957879,20,6.595646563979272e+27,0.0,0.12768420779982784,337486168785921575562747777635929463,0,139315,46762961,1780315276,yes,high,,yes,no,1780315276
20260601_120001,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,base,concentrated_liquidity,quoter_v2_staticcall,token1_to_token0,100,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,100000000,1811670956898968562965,100,3.2914479532249305e+28,0.0,0.5134558778244878,336833742899033796195295263496130320,0,139345,46762961,1780315276,yes,high,,yes,no,1780315276
20260601_120001,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,base,concentrated_liquidity,quoter_v2_staticcall,token1_to_token0,500,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,500000000,8971581526344385661232,500,1.6299589911526963e+29,0.0,2.422188881381225,333586874707795750256996606885832054,2,185193,46762961,1780315276,yes,high,,yes,no,1780315276
20260601_120001,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,base,concentrated_liquidity,quoter_v2_staticcall,token1_to_token0,1000,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,1000000000,17606127737729318460598,1000,3.1986853289163546e+29,0.0,6.215456298688437,327038629071332016897810182954695235,5,280313,46762961,1780315276,yes,medium,,yes,no,1780315276
20260601_120001,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,base,concentrated_liquidity,quoter_v2_staticcall,token1_to_token0,2000,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB,2000000000,33896288232813549570862,2000,6.1582854271057484e+29,0.0,27.908118533698406,286732287003528312903638356027031006,10,456816,46762961,1780315276,yes,medium,,yes,no,1780315276
20260601_120001,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,base,concentrated_liquidity,rejected,token0_to_token1,20,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,0x4200000000000000000000000000000000000006,,,20,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,base,concentrated_liquidity,rejected,token0_to_token1,100,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,0x4200000000000000000000000000000000000006,,,100,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,base,concentrated_liquidity,rejected,token0_to_token1,500,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,0x4200000000000000000000000000000000000006,,,500,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,base,concentrated_liquidity,rejected,token0_to_token1,1000,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,0x4200000000000000000000000000000000000006,,,1000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,base,concentrated_liquidity,rejected,token0_to_token1,2000,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,0x4200000000000000000000000000000000000006,,,2000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,base,concentrated_liquidity,rejected,token1_to_token0,20,0x4200000000000000000000000000000000000006,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,,,20,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,base,concentrated_liquidity,rejected,token1_to_token0,100,0x4200000000000000000000000000000000000006,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,,,100,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,base,concentrated_liquidity,rejected,token1_to_token0,500,0x4200000000000000000000000000000000000006,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,,,500,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,base,concentrated_liquidity,rejected,token1_to_token0,1000,0x4200000000000000000000000000000000000006,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,,,1000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,base,concentrated_liquidity,rejected,token1_to_token0,2000,0x4200000000000000000000000000000000000006,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED,,,2000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,base,concentrated_liquidity,rejected,token0_to_token1,20,0x853A7C99227499DBA9DB8C3A02AA691AFDEBF841,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,20,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,base,concentrated_liquidity,rejected,token0_to_token1,100,0x853A7C99227499DBA9DB8C3A02AA691AFDEBF841,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,100,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,base,concentrated_liquidity,rejected,token0_to_token1,500,0x853A7C99227499DBA9DB8C3A02AA691AFDEBF841,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,500,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,base,concentrated_liquidity,rejected,token0_to_token1,1000,0x853A7C99227499DBA9DB8C3A02AA691AFDEBF841,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,1000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,base,concentrated_liquidity,rejected,token0_to_token1,2000,0x853A7C99227499DBA9DB8C3A02AA691AFDEBF841,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,2000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,base,concentrated_liquidity,rejected,token1_to_token0,20,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x853A7C99227499DBA9DB8C3A02AA691AFDEBF841,,,20,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,base,concentrated_liquidity,rejected,token1_to_token0,100,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x853A7C99227499DBA9DB8C3A02AA691AFDEBF841,,,100,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,base,concentrated_liquidity,rejected,token1_to_token0,500,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x853A7C99227499DBA9DB8C3A02AA691AFDEBF841,,,500,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,base,concentrated_liquidity,rejected,token1_to_token0,1000,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x853A7C99227499DBA9DB8C3A02AA691AFDEBF841,,,1000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY/USDC,base,concentrated_liquidity,rejected,token1_to_token0,2000,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,0x853A7C99227499DBA9DB8C3A02AA691AFDEBF841,,,2000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,base,concentrated_liquidity,pool_math_fallback,token0_to_token1,20,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,0x4200000000000000000000000000000000000006,28346705292647188862,10095282979808746,20,20.0,6.9261503101091514e-15,0.0,,,,46762964,1780315276,yes,medium,staticcall_failed:RuntimeError,yes,no,1780315276
20260601_120001,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,base,concentrated_liquidity,pool_math_fallback,token0_to_token1,100,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,0x4200000000000000000000000000000000000006,141733526463235944314,50476414899043733,100,100.0,9.827805085885713e-16,0.0,,,,46762964,1780315276,yes,medium,staticcall_failed:RuntimeError,yes,no,1780315276
20260601_120001,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,base,concentrated_liquidity,pool_math_fallback,token0_to_token1,500,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,0x4200000000000000000000000000000000000006,708667632316179721572,252382074495218667,500,500.0,1.903312017191607e-16,0.0,,,,46762964,1780315276,yes,low,staticcall_failed:RuntimeError,yes,no,1780315276
20260601_120001,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,base,concentrated_liquidity,pool_math_fallback,token0_to_token1,1000,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,0x4200000000000000000000000000000000000006,1417335264632359443145,504764148990437334,1000,1000.0,1.903312017191607e-16,0.0,,,,46762964,1780315276,yes,low,staticcall_failed:RuntimeError,yes,no,1780315276
20260601_120001,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,base,concentrated_liquidity,pool_math_fallback,token0_to_token1,2000,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,0x4200000000000000000000000000000000000006,2834670529264718886290,1009528297980874669,2000,2000.0,9.127503836048438e-17,0.0,,,,46762964,1780315276,yes,low,staticcall_failed:RuntimeError,yes,no,1780315276
20260601_120001,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,base,concentrated_liquidity,pool_math_fallback,token1_to_token0,20,0x4200000000000000000000000000000000000006,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,10095282979808746,28346705292647186899,20,20.0,6.9281631171848146e-15,0.0,,,,46762964,1780315276,yes,medium,staticcall_failed:RuntimeError,yes,no,1780315276
20260601_120001,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,base,concentrated_liquidity,pool_math_fallback,token1_to_token0,100,0x4200000000000000000000000000000000000006,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,50476414899043733,141733526463235942921,100,100.0,9.832041436383485e-16,0.0,,,,46762964,1780315276,yes,medium,staticcall_failed:RuntimeError,yes,no,1780315276
20260601_120001,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,base,concentrated_liquidity,pool_math_fallback,token1_to_token0,500,0x4200000000000000000000000000000000000006,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,252382074495218667,708667632316179720223,500,500.0,1.9044887391643907e-16,0.0,,,,46762964,1780315276,yes,low,staticcall_failed:RuntimeError,yes,no,1780315276
20260601_120001,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,base,concentrated_liquidity,pool_math_fallback,token1_to_token0,1000,0x4200000000000000000000000000000000000006,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,504764148990437334,1417335264632359440447,1000,1000.0,1.9037831897965356e-16,0.0,,,,46762964,1780315276,yes,low,staticcall_failed:RuntimeError,yes,no,1780315276
20260601_120001,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,base,concentrated_liquidity,pool_math_fallback,token1_to_token0,2000,0x4200000000000000000000000000000000000006,0x0B3E328455C4059EEB9E3F84B5543F74E24E7E1B,1009528297980874669,2834670529264718883703,2000,2000.0,9.12839102644149e-17,0.0,,,,46762964,1780315276,yes,low,staticcall_failed:RuntimeError,yes,no,1780315276
20260601_120001,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,base,concentrated_liquidity,rejected,token0_to_token1,20,0x3D66E6FE9A3CF698DB5AF3D70830B299C9235151,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2,,,20,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,base,concentrated_liquidity,rejected,token0_to_token1,100,0x3D66E6FE9A3CF698DB5AF3D70830B299C9235151,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2,,,100,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,base,concentrated_liquidity,rejected,token0_to_token1,500,0x3D66E6FE9A3CF698DB5AF3D70830B299C9235151,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2,,,500,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,base,concentrated_liquidity,rejected,token0_to_token1,1000,0x3D66E6FE9A3CF698DB5AF3D70830B299C9235151,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2,,,1000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,base,concentrated_liquidity,rejected,token0_to_token1,2000,0x3D66E6FE9A3CF698DB5AF3D70830B299C9235151,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2,,,2000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,base,concentrated_liquidity,rejected,token1_to_token0,20,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2,0x3D66E6FE9A3CF698DB5AF3D70830B299C9235151,,,20,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,base,concentrated_liquidity,rejected,token1_to_token0,100,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2,0x3D66E6FE9A3CF698DB5AF3D70830B299C9235151,,,100,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,base,concentrated_liquidity,rejected,token1_to_token0,500,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2,0x3D66E6FE9A3CF698DB5AF3D70830B299C9235151,,,500,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,base,concentrated_liquidity,rejected,token1_to_token0,1000,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2,0x3D66E6FE9A3CF698DB5AF3D70830B299C9235151,,,1000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,base,concentrated_liquidity,rejected,token1_to_token0,2000,0xFDE4C96C8593536E31F229EA8F37B2ADA2699BB2,0x3D66E6FE9A3CF698DB5AF3D70830B299C9235151,,,2000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x659be70647b0f63217d60e077f4417b1ecc65064,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92/USDC,base,concentrated_liquidity,rejected,token0_to_token1,20,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,20,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x659be70647b0f63217d60e077f4417b1ecc65064,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92/USDC,base,concentrated_liquidity,rejected,token0_to_token1,100,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,100,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x659be70647b0f63217d60e077f4417b1ecc65064,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92/USDC,base,concentrated_liquidity,rejected,token0_to_token1,500,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,500,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x659be70647b0f63217d60e077f4417b1ecc65064,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92/USDC,base,concentrated_liquidity,rejected,token0_to_token1,1000,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,1000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
20260601_120001,0x659be70647b0f63217d60e077f4417b1ecc65064,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92/USDC,base,concentrated_liquidity,rejected,token0_to_token1,2000,0x16EE7ECAC70D1028E7712751E2EE6BA808A7DD92,0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,,,2000,,,,,,,,1780315276,no,low,missing_token_decimals,yes,no,1780315276
