pool,pool_name,size_usd,range_pct,hold_hours,hedge_ratio,funding_apr_pct,perp_fee_pct,fee_per_dollar_per_day,lp_fee_usd,il_estimate_usd,hedge_notional_usd,hedge_funding_cost_usd,hedge_trading_fee_usd,residual_delta_risk_usd,gas_cycle_usd,rebalance_cost_usd,net_pnl_unhedged_usd,net_pnl_hedged_usd,signal_noise_unhedged,signal_noise_hedged,recommendation
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,6,0.750000,0,0.050000,0.001293,0.016163,0.010000,37.500000,-0.000000,0.018750,0.250000,0.079500,0.079500,-0.073337,-0.421587,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,6,0.750000,0,0.100000,0.001293,0.016163,0.010000,37.500000,-0.000000,0.037500,0.250000,0.079500,0.079500,-0.073337,-0.440337,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,6,0.750000,5,0.020000,0.001293,0.016163,0.010000,37.500000,-0.001284,0.007500,0.250000,0.079500,0.079500,-0.073337,-0.409053,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,6,0.750000,5,0.050000,0.001293,0.016163,0.010000,37.500000,-0.001284,0.018750,0.250000,0.079500,0.079500,-0.073337,-0.420303,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,6,0.750000,5,0.100000,0.001293,0.016163,0.010000,37.500000,-0.001284,0.037500,0.250000,0.079500,0.079500,-0.073337,-0.439053,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,6,0.750000,20,0.020000,0.001293,0.016163,0.010000,37.500000,-0.005137,0.007500,0.250000,0.079500,0.079500,-0.073337,-0.405200,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,6,0.750000,20,0.050000,0.001293,0.016163,0.010000,37.500000,-0.005137,0.018750,0.250000,0.079500,0.079500,-0.073337,-0.416450,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,6,0.750000,20,0.100000,0.001293,0.016163,0.010000,37.500000,-0.005137,0.037500,0.250000,0.079500,0.079500,-0.073337,-0.435200,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,-20,0.020000,0.001293,0.064653,0.040000,25.000000,0.013699,0.005000,1.000000,0.079500,0.079500,-0.054847,-1.153046,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,-20,0.050000,0.001293,0.064653,0.040000,25.000000,0.013699,0.012500,1.000000,0.079500,0.079500,-0.054847,-1.160546,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,-20,0.100000,0.001293,0.064653,0.040000,25.000000,0.013699,0.025000,1.000000,0.079500,0.079500,-0.054847,-1.173046,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,-5,0.020000,0.001293,0.064653,0.040000,25.000000,0.003425,0.005000,1.000000,0.079500,0.079500,-0.054847,-1.142772,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,-5,0.050000,0.001293,0.064653,0.040000,25.000000,0.003425,0.012500,1.000000,0.079500,0.079500,-0.054847,-1.150272,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,-5,0.100000,0.001293,0.064653,0.040000,25.000000,0.003425,0.025000,1.000000,0.079500,0.079500,-0.054847,-1.162772,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,0,0.020000,0.001293,0.064653,0.040000,25.000000,-0.000000,0.005000,1.000000,0.079500,0.079500,-0.054847,-1.139347,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,0,0.050000,0.001293,0.064653,0.040000,25.000000,-0.000000,0.012500,1.000000,0.079500,0.079500,-0.054847,-1.146847,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,0,0.100000,0.001293,0.064653,0.040000,25.000000,-0.000000,0.025000,1.000000,0.079500,0.079500,-0.054847,-1.159347,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,5,0.020000,0.001293,0.064653,0.040000,25.000000,-0.003425,0.005000,1.000000,0.079500,0.079500,-0.054847,-1.135922,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,5,0.050000,0.001293,0.064653,0.040000,25.000000,-0.003425,0.012500,1.000000,0.079500,0.079500,-0.054847,-1.143422,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,5,0.100000,0.001293,0.064653,0.040000,25.000000,-0.003425,0.025000,1.000000,0.079500,0.079500,-0.054847,-1.155922,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,20,0.020000,0.001293,0.064653,0.040000,25.000000,-0.013699,0.005000,1.000000,0.079500,0.079500,-0.054847,-1.125648,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,20,0.050000,0.001293,0.064653,0.040000,25.000000,-0.013699,0.012500,1.000000,0.079500,0.079500,-0.054847,-1.133148,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.500000,20,0.100000,0.001293,0.064653,0.040000,25.000000,-0.013699,0.025000,1.000000,0.079500,0.079500,-0.054847,-1.145648,1.232650,0.047410,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,-20,0.020000,0.001293,0.064653,0.040000,37.500000,0.020548,0.007500,0.500000,0.079500,0.079500,-0.054847,-0.662395,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,-20,0.050000,0.001293,0.064653,0.040000,37.500000,0.020548,0.018750,0.500000,0.079500,0.079500,-0.054847,-0.673645,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,-20,0.100000,0.001293,0.064653,0.040000,37.500000,0.020548,0.037500,0.500000,0.079500,0.079500,-0.054847,-0.692395,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,-5,0.020000,0.001293,0.064653,0.040000,37.500000,0.005137,0.007500,0.500000,0.079500,0.079500,-0.054847,-0.646984,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,-5,0.050000,0.001293,0.064653,0.040000,37.500000,0.005137,0.018750,0.500000,0.079500,0.079500,-0.054847,-0.658234,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,-5,0.100000,0.001293,0.064653,0.040000,37.500000,0.005137,0.037500,0.500000,0.079500,0.079500,-0.054847,-0.676984,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,0,0.020000,0.001293,0.064653,0.040000,37.500000,-0.000000,0.007500,0.500000,0.079500,0.079500,-0.054847,-0.641847,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,0,0.050000,0.001293,0.064653,0.040000,37.500000,-0.000000,0.018750,0.500000,0.079500,0.079500,-0.054847,-0.653097,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,0,0.100000,0.001293,0.064653,0.040000,37.500000,-0.000000,0.037500,0.500000,0.079500,0.079500,-0.054847,-0.671847,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,5,0.020000,0.001293,0.064653,0.040000,37.500000,-0.005137,0.007500,0.500000,0.079500,0.079500,-0.054847,-0.636710,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,5,0.050000,0.001293,0.064653,0.040000,37.500000,-0.005137,0.018750,0.500000,0.079500,0.079500,-0.054847,-0.647960,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,5,0.100000,0.001293,0.064653,0.040000,37.500000,-0.005137,0.037500,0.500000,0.079500,0.079500,-0.054847,-0.666710,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,20,0.020000,0.001293,0.064653,0.040000,37.500000,-0.020548,0.007500,0.500000,0.079500,0.079500,-0.054847,-0.621299,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,20,0.050000,0.001293,0.064653,0.040000,37.500000,-0.020548,0.018750,0.500000,0.079500,0.079500,-0.054847,-0.632549,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,24,0.750000,20,0.100000,0.001293,0.064653,0.040000,37.500000,-0.020548,0.037500,0.500000,0.079500,0.079500,-0.054847,-0.651299,1.232650,0.091307,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,-20,0.020000,0.000747,0.111982,0.120000,25.000000,0.041096,0.005000,1.732051,0.079500,0.238500,-0.087518,-2.104164,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,-20,0.050000,0.000747,0.111982,0.120000,25.000000,0.041096,0.012500,1.732051,0.079500,0.238500,-0.087518,-2.111664,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,-20,0.100000,0.000747,0.111982,0.120000,25.000000,0.041096,0.025000,1.732051,0.079500,0.238500,-0.087518,-2.124164,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,-5,0.020000,0.000747,0.111982,0.120000,25.000000,0.010274,0.005000,1.732051,0.079500,0.238500,-0.087518,-2.073342,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,-5,0.050000,0.000747,0.111982,0.120000,25.000000,0.010274,0.012500,1.732051,0.079500,0.238500,-0.087518,-2.080842,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,-5,0.100000,0.000747,0.111982,0.120000,25.000000,0.010274,0.025000,1.732051,0.079500,0.238500,-0.087518,-2.093342,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,0,0.020000,0.000747,0.111982,0.120000,25.000000,-0.000000,0.005000,1.732051,0.079500,0.238500,-0.087518,-2.063069,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,0,0.050000,0.000747,0.111982,0.120000,25.000000,-0.000000,0.012500,1.732051,0.079500,0.238500,-0.087518,-2.070569,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,0,0.100000,0.000747,0.111982,0.120000,25.000000,-0.000000,0.025000,1.732051,0.079500,0.238500,-0.087518,-2.083069,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,5,0.020000,0.000747,0.111982,0.120000,25.000000,-0.010274,0.005000,1.732051,0.079500,0.238500,-0.087518,-2.052795,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,5,0.050000,0.000747,0.111982,0.120000,25.000000,-0.010274,0.012500,1.732051,0.079500,0.238500,-0.087518,-2.060295,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,5,0.100000,0.000747,0.111982,0.120000,25.000000,-0.010274,0.025000,1.732051,0.079500,0.238500,-0.087518,-2.072795,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,20,0.020000,0.000747,0.111982,0.120000,25.000000,-0.041096,0.005000,1.732051,0.079500,0.238500,-0.087518,-2.021973,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,20,0.050000,0.000747,0.111982,0.120000,25.000000,-0.041096,0.012500,1.732051,0.079500,0.238500,-0.087518,-2.029473,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.500000,20,0.100000,0.000747,0.111982,0.120000,25.000000,-0.041096,0.025000,1.732051,0.079500,0.238500,-0.087518,-2.041973,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,-20,0.020000,0.000747,0.111982,0.120000,37.500000,0.061644,0.007500,0.866025,0.079500,0.238500,-0.087518,-1.261187,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,-20,0.050000,0.000747,0.111982,0.120000,37.500000,0.061644,0.018750,0.866025,0.079500,0.238500,-0.087518,-1.272437,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,-20,0.100000,0.000747,0.111982,0.120000,37.500000,0.061644,0.037500,0.866025,0.079500,0.238500,-0.087518,-1.291187,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,-5,0.020000,0.000747,0.111982,0.120000,37.500000,0.015411,0.007500,0.866025,0.079500,0.238500,-0.087518,-1.214954,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,-5,0.050000,0.000747,0.111982,0.120000,37.500000,0.015411,0.018750,0.866025,0.079500,0.238500,-0.087518,-1.226204,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,-5,0.100000,0.000747,0.111982,0.120000,37.500000,0.015411,0.037500,0.866025,0.079500,0.238500,-0.087518,-1.244954,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,0,0.020000,0.000747,0.111982,0.120000,37.500000,-0.000000,0.007500,0.866025,0.079500,0.238500,-0.087518,-1.199543,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,0,0.050000,0.000747,0.111982,0.120000,37.500000,-0.000000,0.018750,0.866025,0.079500,0.238500,-0.087518,-1.210793,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,0,0.100000,0.000747,0.111982,0.120000,37.500000,-0.000000,0.037500,0.866025,0.079500,0.238500,-0.087518,-1.229543,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,5,0.020000,0.000747,0.111982,0.120000,37.500000,-0.015411,0.007500,0.866025,0.079500,0.238500,-0.087518,-1.184132,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,5,0.050000,0.000747,0.111982,0.120000,37.500000,-0.015411,0.018750,0.866025,0.079500,0.238500,-0.087518,-1.195382,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,5,0.100000,0.000747,0.111982,0.120000,37.500000,-0.015411,0.037500,0.866025,0.079500,0.238500,-0.087518,-1.214132,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,20,0.020000,0.000747,0.111982,0.120000,37.500000,-0.061644,0.007500,0.866025,0.079500,0.238500,-0.087518,-1.137899,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,20,0.050000,0.000747,0.111982,0.120000,37.500000,-0.061644,0.018750,0.866025,0.079500,0.238500,-0.087518,-1.149149,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,72,0.750000,20,0.100000,0.000747,0.111982,0.120000,37.500000,-0.061644,0.037500,0.866025,0.079500,0.238500,-0.087518,-1.167899,-0.133629,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,-20,0.020000,0.000489,0.171056,0.280000,25.000000,0.095890,0.005000,2.645751,0.079500,0.556500,-0.188444,-3.491586,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,-20,0.050000,0.000489,0.171056,0.280000,25.000000,0.095890,0.012500,2.645751,0.079500,0.556500,-0.188444,-3.499086,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,-20,0.100000,0.000489,0.171056,0.280000,25.000000,0.095890,0.025000,2.645751,0.079500,0.556500,-0.188444,-3.511586,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,-5,0.020000,0.000489,0.171056,0.280000,25.000000,0.023973,0.005000,2.645751,0.079500,0.556500,-0.188444,-3.419668,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,-5,0.050000,0.000489,0.171056,0.280000,25.000000,0.023973,0.012500,2.645751,0.079500,0.556500,-0.188444,-3.427168,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,-5,0.100000,0.000489,0.171056,0.280000,25.000000,0.023973,0.025000,2.645751,0.079500,0.556500,-0.188444,-3.439668,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,0,0.020000,0.000489,0.171056,0.280000,25.000000,-0.000000,0.005000,2.645751,0.079500,0.556500,-0.188444,-3.395696,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,0,0.050000,0.000489,0.171056,0.280000,25.000000,-0.000000,0.012500,2.645751,0.079500,0.556500,-0.188444,-3.403196,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,0,0.100000,0.000489,0.171056,0.280000,25.000000,-0.000000,0.025000,2.645751,0.079500,0.556500,-0.188444,-3.415696,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,5,0.020000,0.000489,0.171056,0.280000,25.000000,-0.023973,0.005000,2.645751,0.079500,0.556500,-0.188444,-3.371723,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,5,0.050000,0.000489,0.171056,0.280000,25.000000,-0.023973,0.012500,2.645751,0.079500,0.556500,-0.188444,-3.379223,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,5,0.100000,0.000489,0.171056,0.280000,25.000000,-0.023973,0.025000,2.645751,0.079500,0.556500,-0.188444,-3.391723,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,20,0.020000,0.000489,0.171056,0.280000,25.000000,-0.095890,0.005000,2.645751,0.079500,0.556500,-0.188444,-3.299805,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,20,0.050000,0.000489,0.171056,0.280000,25.000000,-0.095890,0.012500,2.645751,0.079500,0.556500,-0.188444,-3.307305,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.500000,20,0.100000,0.000489,0.171056,0.280000,25.000000,-0.095890,0.025000,2.645751,0.079500,0.556500,-0.188444,-3.319805,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.750000,-20,0.020000,0.000489,0.171056,0.280000,37.500000,0.143836,0.007500,1.322876,0.079500,0.556500,-0.188444,-2.219156,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.750000,-20,0.050000,0.000489,0.171056,0.280000,37.500000,0.143836,0.018750,1.322876,0.079500,0.556500,-0.188444,-2.230406,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.750000,-20,0.100000,0.000489,0.171056,0.280000,37.500000,0.143836,0.037500,1.322876,0.079500,0.556500,-0.188444,-2.249156,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.750000,-5,0.020000,0.000489,0.171056,0.280000,37.500000,0.035959,0.007500,1.322876,0.079500,0.556500,-0.188444,-2.111279,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.750000,-5,0.050000,0.000489,0.171056,0.280000,37.500000,0.035959,0.018750,1.322876,0.079500,0.556500,-0.188444,-2.122529,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.750000,-5,0.100000,0.000489,0.171056,0.280000,37.500000,0.035959,0.037500,1.322876,0.079500,0.556500,-0.188444,-2.141279,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.750000,0,0.020000,0.000489,0.171056,0.280000,37.500000,-0.000000,0.007500,1.322876,0.079500,0.556500,-0.188444,-2.075320,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.750000,0,0.050000,0.000489,0.171056,0.280000,37.500000,-0.000000,0.018750,1.322876,0.079500,0.556500,-0.188444,-2.086570,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.750000,0,0.100000,0.000489,0.171056,0.280000,37.500000,-0.000000,0.037500,1.322876,0.079500,0.556500,-0.188444,-2.105320,-0.778173,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,50,15,168,0.750000,5,0.020000,0.000489,0.171056,0.280000,37.500000,-0.035959,0.007500,1.322876,0.079500,0.556500,-0.188444,-2.039361,-0.778173,0.000000,NO_GO
