pool_address,protocol,name,token0_symbol,token1_symbol,reward_token,reward_apr_est,reward_usd_per_day_per_dollar,gauge_active,emission_continuity,reward_claim_gas_usd,reward_sell_liquidity,reward_token_risk,reward_data_unavailable,data_source_note
0xb862f23ba38c8c65e256782b31e8c08c9aefd612,aerodrome,cbADA/WETH,cbADA,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x7cb770d0513c30e0cb45e4899e4a2cbeed6f9830,pancakeswap,VIRTUAL/USDC,VIRTUAL,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x529d2863a1521d0b57db028168fde2e97120017c,uniswap,VIRTUAL/USDC,VIRTUAL,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xf1fdc83c3a336bdbdc9fb06e318b08eaddc82ff4,uniswap,AIXBT/USDC,AIXBT,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xaf2baac6d043d22f9ce14439228fbbf90c108a1dc809e32ad4e7e9e13fc941ac,uniswap,VIRTUAL/USDC,VIRTUAL,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x4ae0272a740950d3d9b12a6ee9d5ca6b6aaf0efd,aerodrome,TIBBIR/USDC,TIBBIR,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xddc75f435af318b757dbe1aa23cf0d362b88e57c,aerodrome,FACY/USDC,FACY,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xb8fa9b30d8bc4cfa94d0228a7b57d613b53048838ce4e2d44033dae8cf1e03e2,uniswap,cbXRP/USDC,cbXRP,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x36d7043ec113e9926b8f98392544a1b00b027556269bd35e2945403c69806f97,uniswap,VVV/cbBTC,VVV,cbBTC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x1d2bdb7117a5a7d7fe4c1d95681a92e4df13bb69,uniswap,VVV/WETH,VVV,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x46d398a5b33709877f50c8918a7ee96f1be1d7dd,aerodrome,VVV/WETH,VVV,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x4b0aaf3ebb163dd45f663b38b6d93f6093ebc2d3,uniswap,TOSHI/WETH,TOSHI,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x74e4c08bb50619b70550733d32b7e60424e9628e,aerodrome,TOSHI/WETH,TOSHI,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xba3f945812a83471d709bce9c3ca699a19fb46f7,uniswap,BRETT/WETH,BRETT,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x75cc10fdcea4b7d13c115abb08240ac9c9be6f2f,pancakeswap,BRETT/WETH,BRETT,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x17a3ad8c74c4947005afeda9965305ae2eb2518a,uniswap,MIGGLES/WETH,MIGGLES,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x47ca96ea59c13f72745928887f84c9f52c3d7348,aerodrome,cbETH/WETH,cbETH,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x6d6391b9bd02eefa00fa711fb1cb828a6471d283,uniswap,SKI/WETH,SKI,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x8a72f8c0184b825c724f0cc3d2229cc6c36ea9d7,uniswap,SKICAT/WETH,SKICAT,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
