pool_id,token_pair,fee_tier_raw,notional_usd,hold_window,hold_seconds,fee_velocity_window_used,scenario,fee_proxy_usd,fixed_cost_usd,il_lvr_proxy_usd,net_ev_proxy_usd,net_ev_proxy_pct,confidence,fee_ready
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,2h,7200,72h,optimistic,0.000019,0.015255,0.083333,-0.098570,-0.0049,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,2h,7200,72h,realistic,0.000019,0.015255,0.333333,-0.348570,-0.0174,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,2h,7200,72h,conservative,0.000019,0.015255,0.833333,-0.848570,-0.0424,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,20,6h,21600,72h,zero_il_lvr,0.000001,0.015255,0.000000,-0.015255,-0.0763,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,20,6h,21600,72h,optimistic,0.000001,0.015255,0.002500,-0.017755,-0.0888,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,20,6h,21600,72h,realistic,0.000001,0.015255,0.010000,-0.025255,-0.1263,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,20,6h,21600,72h,conservative,0.000001,0.015255,0.025000,-0.040255,-0.2013,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,100,6h,21600,72h,zero_il_lvr,0.000003,0.015255,0.000000,-0.015253,-0.0153,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,100,6h,21600,72h,optimistic,0.000003,0.015255,0.012500,-0.027753,-0.0278,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,100,6h,21600,72h,realistic,0.000003,0.015255,0.050000,-0.065253,-0.0653,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,100,6h,21600,72h,conservative,0.000003,0.015255,0.125000,-0.140253,-0.1403,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,500,6h,21600,72h,zero_il_lvr,0.000014,0.015255,0.000000,-0.015242,-0.0030,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,500,6h,21600,72h,optimistic,0.000014,0.015255,0.062500,-0.077742,-0.0155,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,500,6h,21600,72h,realistic,0.000014,0.015255,0.250000,-0.265242,-0.0530,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,500,6h,21600,72h,conservative,0.000014,0.015255,0.625000,-0.640242,-0.1280,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,1000,6h,21600,72h,zero_il_lvr,0.000028,0.015255,0.000000,-0.015228,-0.0015,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,1000,6h,21600,72h,optimistic,0.000028,0.015255,0.125000,-0.140228,-0.0140,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,1000,6h,21600,72h,realistic,0.000028,0.015255,0.500000,-0.515228,-0.0515,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,1000,6h,21600,72h,conservative,0.000028,0.015255,1.250000,-1.265228,-0.1265,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,6h,21600,72h,zero_il_lvr,0.000056,0.015255,0.000000,-0.015200,-0.0008,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,6h,21600,72h,optimistic,0.000056,0.015255,0.250000,-0.265200,-0.0133,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,6h,21600,72h,realistic,0.000056,0.015255,1.000000,-1.015200,-0.0508,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,6h,21600,72h,conservative,0.000056,0.015255,2.500000,-2.515200,-0.1258,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,20,24h,86400,72h,zero_il_lvr,0.000002,0.015255,0.000000,-0.015253,-0.0763,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,20,24h,86400,72h,optimistic,0.000002,0.015255,0.010000,-0.025253,-0.1263,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,20,24h,86400,72h,realistic,0.000002,0.015255,0.040000,-0.055253,-0.2763,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,20,24h,86400,72h,conservative,0.000002,0.015255,0.100000,-0.115253,-0.5763,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,100,24h,86400,72h,zero_il_lvr,0.000011,0.015255,0.000000,-0.015244,-0.0152,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,100,24h,86400,72h,optimistic,0.000011,0.015255,0.050000,-0.065244,-0.0652,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,100,24h,86400,72h,realistic,0.000011,0.015255,0.200000,-0.215244,-0.2152,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,100,24h,86400,72h,conservative,0.000011,0.015255,0.500000,-0.515244,-0.5152,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,500,24h,86400,72h,zero_il_lvr,0.000056,0.015255,0.000000,-0.015200,-0.0030,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,500,24h,86400,72h,optimistic,0.000056,0.015255,0.250000,-0.265200,-0.0530,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,500,24h,86400,72h,realistic,0.000056,0.015255,1.000000,-1.015200,-0.2030,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,500,24h,86400,72h,conservative,0.000056,0.015255,2.500000,-2.515200,-0.5030,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,1000,24h,86400,72h,zero_il_lvr,0.000111,0.015255,0.000000,-0.015144,-0.0015,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,1000,24h,86400,72h,optimistic,0.000111,0.015255,0.500000,-0.515144,-0.0515,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,1000,24h,86400,72h,realistic,0.000111,0.015255,2.000000,-2.015144,-0.2015,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,1000,24h,86400,72h,conservative,0.000111,0.015255,5.000000,-5.015144,-0.5015,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,24h,86400,72h,zero_il_lvr,0.000223,0.015255,0.000000,-0.015032,-0.0008,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,24h,86400,72h,optimistic,0.000223,0.015255,1.000000,-1.015032,-0.0508,low,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,24h,86400,72h,realistic,0.000223,0.015255,4.000000,-4.015032,-0.2008,medium,True
0xc721deccd986d54b39e8c29428a1f06155c3671e,USDC/WBNB,2500,2000,24h,86400,72h,conservative,0.000223,0.015255,10.000000,-10.015032,-0.5008,medium,True
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,15m,900,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0763,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,15m,900,72h,optimistic,0.000000,0.015255,0.000104,-0.015360,-0.0768,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,15m,900,72h,realistic,0.000000,0.015255,0.000417,-0.015672,-0.0784,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,15m,900,72h,conservative,0.000000,0.015255,0.001042,-0.016297,-0.0815,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,15m,900,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0153,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,15m,900,72h,optimistic,0.000000,0.015255,0.000521,-0.015776,-0.0158,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,15m,900,72h,realistic,0.000000,0.015255,0.002083,-0.017339,-0.0173,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,15m,900,72h,conservative,0.000000,0.015255,0.005208,-0.020464,-0.0205,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,15m,900,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0031,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,15m,900,72h,optimistic,0.000000,0.015255,0.002604,-0.017860,-0.0036,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,15m,900,72h,realistic,0.000000,0.015255,0.010417,-0.025672,-0.0051,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,15m,900,72h,conservative,0.000000,0.015255,0.026042,-0.041297,-0.0083,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,15m,900,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0015,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,15m,900,72h,optimistic,0.000000,0.015255,0.005208,-0.020464,-0.0020,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,15m,900,72h,realistic,0.000000,0.015255,0.020833,-0.036089,-0.0036,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,15m,900,72h,conservative,0.000000,0.015255,0.052083,-0.067339,-0.0067,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,15m,900,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0008,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,15m,900,72h,optimistic,0.000000,0.015255,0.010417,-0.025672,-0.0013,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,15m,900,72h,realistic,0.000000,0.015255,0.041667,-0.056922,-0.0028,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,15m,900,72h,conservative,0.000000,0.015255,0.104167,-0.119422,-0.0060,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,30m,1800,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0763,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,30m,1800,72h,optimistic,0.000000,0.015255,0.000208,-0.015464,-0.0773,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,30m,1800,72h,realistic,0.000000,0.015255,0.000833,-0.016089,-0.0804,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,30m,1800,72h,conservative,0.000000,0.015255,0.002083,-0.017339,-0.0867,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,30m,1800,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0153,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,30m,1800,72h,optimistic,0.000000,0.015255,0.001042,-0.016297,-0.0163,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,30m,1800,72h,realistic,0.000000,0.015255,0.004167,-0.019422,-0.0194,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,30m,1800,72h,conservative,0.000000,0.015255,0.010417,-0.025672,-0.0257,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,30m,1800,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0031,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,30m,1800,72h,optimistic,0.000000,0.015255,0.005208,-0.020464,-0.0041,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,30m,1800,72h,realistic,0.000000,0.015255,0.020833,-0.036089,-0.0072,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,30m,1800,72h,conservative,0.000000,0.015255,0.052083,-0.067339,-0.0135,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,30m,1800,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0015,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,30m,1800,72h,optimistic,0.000000,0.015255,0.010417,-0.025672,-0.0026,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,30m,1800,72h,realistic,0.000000,0.015255,0.041667,-0.056922,-0.0057,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,30m,1800,72h,conservative,0.000000,0.015255,0.104167,-0.119422,-0.0119,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,30m,1800,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0008,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,30m,1800,72h,optimistic,0.000000,0.015255,0.020833,-0.036089,-0.0018,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,30m,1800,72h,realistic,0.000000,0.015255,0.083333,-0.098589,-0.0049,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,30m,1800,72h,conservative,0.000000,0.015255,0.208333,-0.223589,-0.0112,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,1h,3600,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0763,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,1h,3600,72h,optimistic,0.000000,0.015255,0.000417,-0.015672,-0.0784,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,1h,3600,72h,realistic,0.000000,0.015255,0.001667,-0.016922,-0.0846,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,1h,3600,72h,conservative,0.000000,0.015255,0.004167,-0.019422,-0.0971,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,1h,3600,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0153,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,1h,3600,72h,optimistic,0.000000,0.015255,0.002083,-0.017339,-0.0173,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,1h,3600,72h,realistic,0.000000,0.015255,0.008333,-0.023589,-0.0236,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,1h,3600,72h,conservative,0.000000,0.015255,0.020833,-0.036089,-0.0361,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,1h,3600,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0031,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,1h,3600,72h,optimistic,0.000000,0.015255,0.010417,-0.025672,-0.0051,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,1h,3600,72h,realistic,0.000000,0.015255,0.041667,-0.056922,-0.0114,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,1h,3600,72h,conservative,0.000000,0.015255,0.104167,-0.119422,-0.0239,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,1h,3600,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0015,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,1h,3600,72h,optimistic,0.000000,0.015255,0.020833,-0.036089,-0.0036,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,1h,3600,72h,realistic,0.000000,0.015255,0.083333,-0.098589,-0.0099,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,1h,3600,72h,conservative,0.000000,0.015255,0.208333,-0.223589,-0.0224,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,1h,3600,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0008,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,1h,3600,72h,optimistic,0.000000,0.015255,0.041667,-0.056922,-0.0028,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,1h,3600,72h,realistic,0.000000,0.015255,0.166667,-0.181922,-0.0091,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,1h,3600,72h,conservative,0.000000,0.015255,0.416667,-0.431922,-0.0216,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,2h,7200,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0763,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,2h,7200,72h,optimistic,0.000000,0.015255,0.000833,-0.016089,-0.0804,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,2h,7200,72h,realistic,0.000000,0.015255,0.003333,-0.018589,-0.0929,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,2h,7200,72h,conservative,0.000000,0.015255,0.008333,-0.023589,-0.1179,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,2h,7200,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0153,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,2h,7200,72h,optimistic,0.000000,0.015255,0.004167,-0.019422,-0.0194,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,2h,7200,72h,realistic,0.000000,0.015255,0.016667,-0.031922,-0.0319,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,2h,7200,72h,conservative,0.000000,0.015255,0.041667,-0.056922,-0.0569,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,2h,7200,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0031,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,2h,7200,72h,optimistic,0.000000,0.015255,0.020833,-0.036089,-0.0072,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,2h,7200,72h,realistic,0.000000,0.015255,0.083333,-0.098589,-0.0197,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,2h,7200,72h,conservative,0.000000,0.015255,0.208333,-0.223589,-0.0447,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,2h,7200,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0015,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,2h,7200,72h,optimistic,0.000000,0.015255,0.041667,-0.056922,-0.0057,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,2h,7200,72h,realistic,0.000000,0.015255,0.166667,-0.181922,-0.0182,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,2h,7200,72h,conservative,0.000000,0.015255,0.416667,-0.431922,-0.0432,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,2h,7200,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0008,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,2h,7200,72h,optimistic,0.000000,0.015255,0.083333,-0.098589,-0.0049,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,2h,7200,72h,realistic,0.000000,0.015255,0.333333,-0.348589,-0.0174,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,2h,7200,72h,conservative,0.000000,0.015255,0.833333,-0.848589,-0.0424,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,6h,21600,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0763,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,6h,21600,72h,optimistic,0.000000,0.015255,0.002500,-0.017755,-0.0888,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,6h,21600,72h,realistic,0.000000,0.015255,0.010000,-0.025255,-0.1263,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,6h,21600,72h,conservative,0.000000,0.015255,0.025000,-0.040255,-0.2013,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,6h,21600,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0153,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,6h,21600,72h,optimistic,0.000000,0.015255,0.012500,-0.027755,-0.0278,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,6h,21600,72h,realistic,0.000000,0.015255,0.050000,-0.065255,-0.0653,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,6h,21600,72h,conservative,0.000000,0.015255,0.125000,-0.140255,-0.1403,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,6h,21600,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0031,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,6h,21600,72h,optimistic,0.000000,0.015255,0.062500,-0.077755,-0.0156,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,6h,21600,72h,realistic,0.000000,0.015255,0.250000,-0.265255,-0.0531,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,6h,21600,72h,conservative,0.000000,0.015255,0.625000,-0.640255,-0.1281,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,6h,21600,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0015,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,6h,21600,72h,optimistic,0.000000,0.015255,0.125000,-0.140255,-0.0140,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,6h,21600,72h,realistic,0.000000,0.015255,0.500000,-0.515255,-0.0515,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,6h,21600,72h,conservative,0.000000,0.015255,1.250000,-1.265255,-0.1265,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,6h,21600,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0008,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,6h,21600,72h,optimistic,0.000000,0.015255,0.250000,-0.265255,-0.0133,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,6h,21600,72h,realistic,0.000000,0.015255,1.000000,-1.015255,-0.0508,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,6h,21600,72h,conservative,0.000000,0.015255,2.500000,-2.515255,-0.1258,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,24h,86400,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0763,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,24h,86400,72h,optimistic,0.000000,0.015255,0.010000,-0.025255,-0.1263,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,24h,86400,72h,realistic,0.000000,0.015255,0.040000,-0.055255,-0.2763,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,20,24h,86400,72h,conservative,0.000000,0.015255,0.100000,-0.115255,-0.5763,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,24h,86400,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0153,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,24h,86400,72h,optimistic,0.000000,0.015255,0.050000,-0.065255,-0.0653,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,24h,86400,72h,realistic,0.000000,0.015255,0.200000,-0.215255,-0.2153,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,100,24h,86400,72h,conservative,0.000000,0.015255,0.500000,-0.515255,-0.5153,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,24h,86400,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0031,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,24h,86400,72h,optimistic,0.000000,0.015255,0.250000,-0.265255,-0.0531,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,24h,86400,72h,realistic,0.000000,0.015255,1.000000,-1.015255,-0.2031,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,500,24h,86400,72h,conservative,0.000000,0.015255,2.500000,-2.515255,-0.5031,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,24h,86400,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0015,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,24h,86400,72h,optimistic,0.000000,0.015255,0.500000,-0.515255,-0.0515,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,24h,86400,72h,realistic,0.000000,0.015255,2.000000,-2.015255,-0.2015,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,1000,24h,86400,72h,conservative,0.000000,0.015255,5.000000,-5.015255,-0.5015,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,24h,86400,72h,zero_il_lvr,0.000000,0.015255,0.000000,-0.015255,-0.0008,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,24h,86400,72h,optimistic,0.000000,0.015255,1.000000,-1.015255,-0.0508,low,False
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,24h,86400,72h,realistic,0.000000,0.015255,4.000000,-4.015255,-0.2008,low,False
